"","ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"4508",70406,"Wilhelm Lippa","M",25,NA,NA,"Austria","AUT","1948 Summer",1948,"Summer","London","Diving","Diving Men's Springboard",NA
"4509",73084,"Robert Makowiak","M",26,180,78,"Poland","POL","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 4 x 400 metres Relay",NA
"4510",60350,"Kim Yeong-Tae","M",25,160,62,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Weightlifting","Weightlifting Men's Featherweight",NA
"4511",44115,"Renata Gustaityt","F",26,180,82,"Lithuania","LTU","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's Discus Throw",NA
"4512",76772,"Sergey Yuryevich Matveyev","M",23,192,94,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing Men's Coxed Eights","Bronze"
"4513",115657,"Gnther Stranner","M",20,NA,NA,"Austria","AUT","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"4514",49664,"Marjorie Homer-Dixon","F",23,165,57,"Canada","CAN","1968 Summer",1968,"Summer","Mexico City","Canoeing","Canoeing Women's Kayak Singles, 500 metres",NA
"4515",77521,"James Donald ""Don"" McFarlane","M",21,173,68,"Canada","CAN","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 100 metres",NA
"4516",16796,"Francisco Buscat Durln","M",28,175,66,"Spain","ESP","1968 Summer",1968,"Summer","Mexico City","Basketball","Basketball Men's Basketball",NA
"4517",70379,"Pia Carmen Maria Lionetti","F",25,161,58,"Italy","ITA","2012 Summer",2012,"Summer","London","Archery","Archery Women's Individual",NA
"4518",75571,"Gerda Martn","F",24,NA,NA,"Chile","CHI","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Women's Javelin Throw",NA
"4519",22311,"Liubal Cols Oris","M",22,173,68,"Cuba","CUB","1996 Summer",1996,"Summer","Atlanta","Wrestling","Wrestling Men's Lightweight, Greco-Roman",NA
"4520",32932,"Jens Dyrlv Eriksen","M",38,191,83,"Denmark-2","DEN","2008 Summer",2008,"Summer","Beijing","Badminton","Badminton Men's Doubles",NA
"4521",34203,"Tnia Mara Fassoni-Giansante (-Pilhalarme)","F",36,162,60,"Brazil","BRA","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Women's Sporting Pistol, 25 metres",NA
"4522",27645,"Charles Henry Pentland ""Charlie"" Denroche","M",26,NA,NA,"Ireland","IRL","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 4 x 400 metres Relay",NA
"4523",126257,"Maria Valentina Vezzali","F",22,164,54,"Italy","ITA","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing Women's Foil, Individual","Silver"
"4524",115001,"Oleq Stepko","M",22,160,55,"Azerbaijan","AZE","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Men's Floor Exercise",NA
"4525",125137,"Elke Vanhoof","F",24,163,60,"Belgium","BEL","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Women's BMX",NA
"4526",86103,"Wickus Nienaber","M",23,191,85,"Swaziland","SWZ","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Breaststroke",NA
"4527",85417,"Miloslav Netuil","M",26,172,63,"Czechoslovakia","TCH","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Men's Horse Vault",NA
"4528",15063,"John Henry Bridges","M",56,NA,NA,"Great Britain","GBR","1908 Summer",1908,"Summer","London","Archery","Archery Men's Continental Style",NA
"4529",27395,"Charles Jules Delporte","M",27,NA,NA,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Fencing","Fencing Men's epee, Individual",NA
"4530",48019,"Hayd Hernndez Castro","F",34,169,66,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Softball","Softball Women's Softball",NA
"4531",76640,"Luiz Roberto Mattar","M",25,183,75,"Brazil","BRA","1988 Summer",1988,"Summer","Seoul","Tennis","Tennis Men's Singles",NA
"4532",3634,"Lyudmila Arkadyevna Ananko","F",23,163,55,"Belarus","BLR","2006 Winter",2006,"Winter","Torino","Biathlon","Biathlon Women's 7.5 kilometres Sprint",NA
"4533",43249,"Dusan Grozaj","M",17,179,71,"West Germany","FRG","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"4534",24914,"Dai Yongjun","F",19,174,52,"China","CHN","2004 Summer",2004,"Summer","Athina","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group",NA
"4535",76313,"Zygmunt Pawe Maszczyk","M",31,175,71,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Football","Football Men's Football","Silver"
"4536",79416,"Giuseppe Micheli","M",NA,NA,NA,"Italy","ITA","1924 Summer",1924,"Summer","Paris","Modern Pentathlon","Modern Pentathlon Men's Individual",NA
"4537",15991,"Paolo Bucci","M",20,165,65,"Italy","ITA","1988 Summer",1988,"Summer","Seoul","Gymnastics","Gymnastics Men's Horse Vault",NA
"4538",59309,"Irina Khitrova","F",18,160,51,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Women's Horse Vault",NA
"4539",73099,"Douglas ""Doug"" MacLennan","M",24,173,64,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Gymnastics","Gymnastics Men's Pommelled Horse",NA
"4540",23447,"Raymond Orville ""Ray"" Coulter","M",27,NA,NA,"United States","USA","1924 Summer",1924,"Summer","Paris","Shooting","Shooting Men's Running Target, Double Shot, Team",NA
"4541",129223,"George G. Weedon","M",32,NA,NA,"Great Britain","GBR","1952 Summer",1952,"Summer","Helsinki","Gymnastics","Gymnastics Men's Team All-Around",NA
"4542",94039,"Karl August Petri","M",NA,NA,NA,"Germany","GER","1908 Summer",1908,"Summer","London","Fencing","Fencing Men's epee, Team",NA
"4543",17656,"Roberto Cammarelle","M",28,190,101.5,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Boxing","Boxing Men's Super-Heavyweight","Gold"
"4544",94301,"Barbara Jean Pexa","F",17,NA,NA,"Guam","GUM","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 100 metres Breaststroke",NA
"4545",105413,"Adrian Sandu","M",21,170,63,"Romania","ROU","1988 Summer",1988,"Summer","Seoul","Gymnastics","Gymnastics Men's Rings",NA
"4546",70196,"Britta Lindmark (-Nilsson, -Brisen)","F",22,NA,NA,"Sweden","SWE","1952 Winter",1952,"Winter","Oslo","Figure Skating","Figure Skating Mixed Pairs",NA
"4547",21542,"Maria Aparecida ""Cidinha"" Souza Dias","F",23,163,62,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Football","Football Women's Football",NA
"4548",118572,"Ruslana Oleksivna Taran","F",25,164,54,"Ukraine","UKR","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing Women's Two Person Dinghy","Bronze"
"4549",102232,"Radosaw Romanik","M",37,167,62,"Poland","POL","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Men's Road Race, Individual",NA
"4550",69698,"Cedric Haswell Liddell","M",23,NA,NA,"Canada","CAN","1936 Summer",1936,"Summer","Berlin","Rowing","Rowing Men's Coxed Eights",NA
"4551",5913,"Nadine Audin (-Bredillet)","F",18,160,50,"France","FRA","1976 Summer",1976,"Summer","Montreal","Gymnastics","Gymnastics Women's Uneven Bars",NA
"4552",82710,"Sabina Moya Rivas","F",23,165,61,"Colombia","COL","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's Javelin Throw",NA
"4553",72652,"Arthur St. Clair Lyon","M",51,173,NA,"United States","USA","1928 Summer",1928,"Summer","Amsterdam","Fencing","Fencing Men's epee, Team",NA
"4554",45313,"Fahem Hammachi","M",24,178,56,"Algeria","ALG","2016 Summer",2016,"Summer","Rio de Janeiro","Boxing","Boxing Men's Bantamweight",NA
"4555",118495,"Takashi Tanoue","M",25,170,68,"Japan","JPN","1972 Summer",1972,"Summer","Munich","Wrestling","Wrestling Men's Lightweight, Greco-Roman",NA
"4556",25679,"Edgar Brian Davis","M",19,183,74,"South Africa","RSA","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's 400 metres",NA
"4557",113488,"der Antnio de Souza","M",29,189,89,"Brazil","BRA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 110 metres Hurdles",NA
"4558",113958,"Andreas Sprecher","M",23,167,74,"Switzerland","SUI","1968 Winter",1968,"Winter","Grenoble","Alpine Skiing","Alpine Skiing Men's Slalom",NA
"4559",51741,"Myroslav Vitaliyovych Ihnatiuk","M",39,NA,NA,"Ukraine","UKR","1996 Summer",1996,"Summer","Atlanta","Shooting","Shooting Men's Rapid-Fire Pistol, 25 metres",NA
"4560",91723,"Andr Joseph Parmentier","M",43,NA,NA,"France","FRA","1920 Summer",1920,"Summer","Antwerpen","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres, Team",NA
"4561",74564,"Silvia Manrique Prez","F",23,159,59,"Spain","ESP","1996 Summer",1996,"Summer","Atlanta","Hockey","Hockey Women's Hockey",NA
"4562",122195,"Athanasios ""Thanasis"" Tsakiris","M",29,178,73,"Greece","GRE","1994 Winter",1994,"Winter","Lillehammer","Biathlon","Biathlon Men's 10 kilometres Sprint",NA
"4563",16735,"Wilbur Gordon Burroughs, Sr.","M",23,188,89,"United States","USA","1908 Summer",1908,"Summer","London","Athletics","Athletics Men's Shot Put",NA
"4564",109007,"Charles Henry Sexton","M",62,173,70,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Shooting","Shooting Mixed Free Pistol, 50 metres",NA
"4565",53657,"Jang Yong-Ho","M",20,171,65,"South Korea","KOR","1996 Summer",1996,"Summer","Atlanta","Archery","Archery Men's Individual",NA
"4566",12492,"Andrey Bobrov","M",23,182,78,"Soviet Union","URS","1988 Winter",1988,"Winter","Calgary","Speed Skating","Speed Skating Men's 1,500 metres",NA
"4567",117509,"Irena Szewiska-Kirszenstein","F",30,176,60,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Women's 400 metres","Gold"
"4568",24010,"Florian Cruciger","M",29,180,83,"West Germany-1","FRG","1988 Winter",1988,"Winter","Calgary","Bobsleigh","Bobsleigh Men's Four",NA
"4569",124016,"Diane Maria Valkenburg","F",25,172,66,"Netherlands","NED","2010 Winter",2010,"Winter","Vancouver","Speed Skating","Speed Skating Women's 3,000 metres",NA
"4570",50349,"Jens Howe","M",27,180,68,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Fencing","Fencing Men's Foil, Individual",NA
"4571",13416,"Christophe Bordeau","M",23,185,71,"France","FRA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Butterfly",NA
"4572",91620,"Park Tae-Hwan","M",26,183,73,"South Korea","KOR","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 400 metres Freestyle",NA
"4573",110577,"Suzanne Silvercruys Farnam (-Stevenson)","F",34,NA,NA,"Belgium","BEL","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Sculpturing, Unknown Event",NA
"4574",57950,"Erkki Olavi Kataja","M",24,177,68,"Finland","FIN","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's Pole Vault","Silver"
"4575",54372,"Gitta Poulsgaard Jensen","F",20,183,68,"Denmark","DEN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"4576",32952,"Carl-Erik Mauritz Eriksson","M",37,173,82,"Sweden-2","SWE","1968 Winter",1968,"Winter","Grenoble","Bobsleigh","Bobsleigh Men's Two",NA
"4577",59418,"Athina Khristoforaki","F",23,183,74,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Basketball","Basketball Women's Basketball",NA
"4578",119174,"Martin Tenk","M",32,175,90,"Czech Republic","CZE","2004 Summer",2004,"Summer","Athina","Shooting","Shooting Men's Air Pistol, 10 metres",NA
"4579",127594,"Eva Vrabcov-Nvltov","F",24,162,48,"Czech Republic","CZE","2010 Winter",2010,"Winter","Vancouver","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres",NA
"4580",680,"Rita Nikolayevna Achkina","F",25,168,63,"Soviet Union","URS","1964 Winter",1964,"Winter","Innsbruck","Cross Country Skiing","Cross Country Skiing Women's 5 kilometres",NA
"4581",92920,"Asko Antero Peltoniemi","M",29,183,80,"Finland","FIN","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's Pole Vault",NA
"4582",47322,"Roberto Heinze Flamand II","M",24,175,72,"Mexico","MEX","1996 Summer",1996,"Summer","Atlanta","Canoeing","Canoeing Men's Kayak Doubles, 500 metres",NA
"4583",125585,"Olegario Vzquez Raa","M",33,157,63,"Mexico","MEX","1968 Summer",1968,"Summer","Mexico City","Shooting","Shooting Mixed Free Rifle, Three Positions, 300 metres",NA
"4584",68687,"Inger Dorete Lemvigh-Mller (Schiler-)","F",53,NA,NA,"Denmark","DEN","1956 Summer",1956,"Summer","Stockholm","Equestrianism","Equestrianism Mixed Dressage, Team",NA
"4585",57240,"Tibor Kangyal","M",22,185,78,"Hungary","HUN","1964 Summer",1964,"Summer","Tokyo","Basketball","Basketball Men's Basketball",NA
"4586",49097,"Paola Hofer","F",22,NA,NA,"Italy","ITA","1976 Winter",1976,"Winter","Innsbruck","Alpine Skiing","Alpine Skiing Women's Downhill",NA
"4587",110884,"Janet Mary Simpson (-Clerc)","F",24,166,65,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's 400 metres",NA
"4588",14204,"Antonius Hubertus Maria ""Antoine"" Bouwens","M",43,NA,NA,"Netherlands","NED","1920 Summer",1920,"Summer","Antwerpen","Shooting","Shooting Men's Free Pistol, 50 metres",NA
"4589",113018,"Joane Somarriba Arrola","F",23,171,54,"Spain","ESP","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Women's Individual Time Trial",NA
"4590",70998,"Werner Ernst Loeckle","M",20,NA,NA,"Germany","GER","1936 Summer",1936,"Summer","Berlin","Rowing","Rowing Men's Coxed Eights","Bronze"
"4591",15074,"Simone Brirre (-Baglietto)","F",23,172,61,"France","FRA","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Women's 80 metres Hurdles",NA
"4592",46892,"Masatoshi Hazama","M",33,175,93,"Japan","JPN","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing Mixed Three Person Keelboat",NA
"4593",55861,"Stefan Joos","M",21,180,86,"Belgium","BEL","1984 Summer",1984,"Summer","Los Angeles","Fencing","Fencing Men's Foil, Team",NA
"4594",111661,"Catherine Skinner","F",26,172,80,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Shooting","Shooting Women's Trap","Gold"
"4595",82498,"Emad Mohamed Abdel Naby Ibrahim Mohamed ""Moteab""","M",29,186,80,"Egypt","EGY","2012 Summer",2012,"Summer","London","Football","Football Men's Football",NA
"4596",18056,"Jrg Capol","M",22,181,73,"Switzerland","SUI","1988 Winter",1988,"Winter","Calgary","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres",NA
"4597",33895,"Grigory Alekseyevich Falko","M",21,187,72,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Breaststroke",NA
"4598",1660,"Nataliya Akhrimenko (-Petrova)","F",25,184,90,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Women's Shot Put",NA
"4599",37972,"Edwin Johannes ""Edward"" Gal","M",46,182,72,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism Mixed Dressage, Team",NA
"4600",95138,"Robert Charles ""Bob"" Pirie","M",20,NA,NA,"Canada","CAN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"4601",9530,"Ahmed Bel Korchi","M",NA,180,75,"Morocco","MAR","1972 Summer",1972,"Summer","Munich","Football","Football Men's Football",NA
"4602",74528,"Sebastiano Mannironi","M",30,162,59.5,"Italy","ITA","1960 Summer",1960,"Summer","Roma","Weightlifting","Weightlifting Men's Featherweight","Bronze"
"4603",71611,"Aurel Loni","M",24,NA,NA,"Romania","ROU","1952 Summer",1952,"Summer","Helsinki","Gymnastics","Gymnastics Men's Team All-Around",NA
"4604",114222,"Hyla Bristow ""Henry"" Stallard","M",23,186,75,"Great Britain","GBR","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's 1,500 metres","Bronze"
"4605",115322,"Jacob Petrus ""Jaap"" Stockmann","M",28,193,80,"Netherlands","NED","2012 Summer",2012,"Summer","London","Hockey","Hockey Men's Hockey","Silver"
"4606",19542,"Chae Gwang-Seok","M",22,164,61,"South Korea","KOR","1984 Summer",1984,"Summer","Los Angeles","Gymnastics","Gymnastics Men's Team All-Around",NA
"4607",55111,"Harald Andreas Johansen (-Seiertun)","M",24,NA,NA,"Norway","NOR","1912 Summer",1912,"Summer","Stockholm","Football","Football Men's Football",NA
"4608",100565,"Jillian Cheryl ""Jill"" Richardson-Briscoe","F",19,172,59,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Women's 4 x 400 metres Relay","Silver"
"4609",75573,"Harry Percy Martin","M",NA,NA,NA,"Canada","CAN","1920 Summer",1920,"Summer","Antwerpen","Cycling","Cycling Men's Road Race, Individual",NA
"4610",110464,"William Sylvester ""Bill"" Silkworth","M",39,NA,NA,"United States","USA","1924 Summer",1924,"Summer","Paris","Shooting","Shooting Men's Trap, Team","Gold"
"4611",79031,"Leila Meskhi (-Nadibaidze)","F",24,164,54,"Unified Team","EUN","1992 Summer",1992,"Summer","Barcelona","Tennis","Tennis Women's Doubles","Bronze"
"4612",118976,"Bernard Tchoullouyan","M",27,178,84,"France","FRA","1980 Summer",1980,"Summer","Moskva","Judo","Judo Men's Half-Middleweight","Bronze"
"4613",126109,"George Edward Vernot","M",19,152,90,"Canada","CAN","1920 Summer",1920,"Summer","Antwerpen","Swimming","Swimming Men's 100 metres Freestyle",NA
"4614",4124,"Frode Andresen","M",32,191,76,"Norway","NOR","2006 Winter",2006,"Winter","Torino","Biathlon","Biathlon Men's 10 kilometres Sprint","Bronze"
"4615",59309,"Irina Khitrova","F",18,160,51,"Bulgaria","BUL","1972 Summer",1972,"Summer","Munich","Gymnastics","Gymnastics Women's Balance Beam",NA
"4616",70780,"Hans Bertil Ljungberg","M",20,175,75,"Sweden","SWE","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 400 metres Individual Medley",NA
"4617",17654,"Roberto Caminero Prez","M",23,166,60,"Cuba","CUB","1968 Summer",1968,"Summer","Mexico City","Boxing","Boxing Men's Lightweight",NA
"4618",96155,"Katarzyna Popieluch (-Bryniarska)","F",28,172,60,"Poland","POL","1992 Winter",1992,"Winter","Albertville","Cross Country Skiing","Cross Country Skiing Women's 30 kilometres",NA
"4619",21310,"Alan Thomas Christie","M",18,NA,NA,"Canada","CAN","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's 400 metres",NA
"4620",115284,"Shirley Anne Stobs","F",18,162,56,"United States","USA","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold"
"4621",124347,"Joost van der Burg","M",22,181,72,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
"4622",133101,"Zdravka Yordanova","F",29,168,62,"Bulgaria","BUL","1980 Summer",1980,"Summer","Moskva","Rowing","Rowing Women's Double Sculls",NA
"4623",24316,"John Bruce Cuneo","M",40,168,66,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Sailing","Sailing Mixed Three Person Keelboat",NA
"4624",73045,"Ian MacKenzie","M",18,178,71,"Canada","CAN","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Backstroke",NA
"4625",132488,"Yang Gam","M",15,180,75,"South Korea","KOR","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"4626",133229,"Michael Young","M",26,174,71,"Australia","AUS","1984 Summer",1984,"Summer","Los Angeles","Judo","Judo Men's Lightweight",NA
"4627",81200,"Lena Elisabet Mller","F",23,171,60,"Sweden","SWE","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Women's 4 x 100 metres Relay",NA
"4628",104103,"Heinrich Martin Johannes Sack","M",26,NA,NA,"Germany","GER","1936 Summer",1936,"Summer","Berlin","Canoeing","Canoeing Men's Canadian Doubles, 1,000 metres",NA
"4629",108507,"Kai Freddie Selvon","F",20,165,59,"Trinidad and Tobago","TTO","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's 200 metres",NA
